"PostId","Title","Slug","Content","Summary","CategoryId","FeatureImageUrl","HeroImageUrl","ThumbnailUrl","Status","IsPublished","PublishDate","PublishTime","CreatedAt","CreatedBy","UpdatedBy","TitleNorm","SlugNorm"
,"<span style=""font-family:arial,helvetica,sans-serif;""><span style=""color:#b22222;""><span style=""font-size:14px;""><strong>&nbsp;D&Ograve;NG HỌ DƯƠNG VĂN</strong></span></span></span></p>","","","","",,"","",,"",,,"","","","",""
,"53:59.0","25:08.7","5","1","0",,"04:53.6","NULL",,"0",,,"dong-luu-truyen","","","",""
,"Qui định của dòng họ","qui-inh-cua-dong-ho","","Điều 1: Theo đúng phong tục Việt Nam: Sau năm đời tống giỗ, hay ""Ngũ đại mai thần chủ"", cao hơn kỵ gọi chung là Tiên tổ thì các chi không cúng giỗ nữa mà rước Tiên tổ các đời vào nhà thờ để mỗi năm dòng họ giỗ hoặc tế một lần.","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<p style=""text-align: center;"">","","","","",,"","",,"",,,"","","","",""
,"<span style=""color:#800000;""><span style=""font-size:16px;""><strong><u>Quy định của d&ograve;ng họ Dương Văn</u></strong></span></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""color:#a52a2a;""><span style=""font-size:16px;"">(Tr&iacute;ch trong gia phả)</span></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<img alt="""" src=""http://www.donghoduongvan.com/uploads/175201516383logo2.png"" style=""width: 120px; height: 101px; border-width: 1px; border-style: solid; margin: 5px; float: left;"" />&nbsp;&nbsp; <span style=""color:#800000;""><u>Điều 1</u>: </span>Theo đ&uacute;ng phong tục Việt Nam: Sau năm đời tống giỗ, hay &quot;Ngũ đại mai thần chủ&quot;, cao hơn kỵ gọi chung l&agrave; Ti&ecirc;n tổ th&igrave; c&aacute;c chi kh&ocirc;ng c&uacute;ng giỗ nữa m&agrave; rước Ti&ecirc;n tổ c&aacute;c đời v&agrave;o nh&agrave; thờ để mỗi năm d&ograve;ng họ giỗ hoặc tế một lần.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Ng&agrave;y 13/12/2003 tức ng&agrave;y 20/11 Qu&iacute; m&ugrave;i d&ograve;ng họ đ&atilde; tổ chức lễ rước anh linh Thuỷ tổ v&agrave; c&aacute;c Ti&ecirc;n tổ v&agrave;o nh&agrave; thờ.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; - Như vậy, từ nay khi c&oacute; thế hệ mới th&igrave; d&ograve;ng họ tổ chức tế lễ rước Ti&ecirc;n tổ của gia đ&igrave;nh đ&oacute; v&agrave;o nh&agrave; thờ, kể cả những vị kh&ocirc;ng c&oacute; con ch&aacute;u nối d&otilde;i.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<span style=""color:#800000;""> <u>Điều 2</u>: </span>&nbsp;Ti&ecirc;n tổ v&agrave; vị tr&iacute; thờ phụng:</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Những Ti&ecirc;n tổ được rước v&agrave;o nh&agrave; thờ bao gồm: Ti&ecirc;n &ocirc;ng, Ti&ecirc;n b&agrave;, những vị kh&ocirc;ng c&oacute; con nối d&otilde;i v&agrave; mất sớm ( trừ trường hợp đặc biệt ).</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; - B&agrave;n thờ ở ch&iacute;nh điện ( nh&igrave;n từ ngo&agrave;i v&agrave;o ) thờ Thuỷ tổ v&agrave; c&aacute;c Ti&ecirc;n tổ. B&agrave;n thờ b&ecirc;n tr&aacute;i thờ hương hồn c&aacute;c trưởng d&ograve;ng họ ( khi th&agrave;nh Ti&ecirc;n Tổ chuyển sang điện ch&iacute;nh ). B&agrave;n thờ b&ecirc;n phải thờ hai b&agrave; tổ c&ocirc; Mỹ &Acirc;n, Từ Lo&aacute;t v&agrave; những vị kh&ocirc;ng c&oacute; con nối d&otilde;i hoặc mất sớm. Mỗi vị tr&iacute; thờ c&oacute; một b&agrave;i vị ghi chung, khi bổ sung th&igrave; viết tiếp hoặc thay thế nếu chuẩn mực hơn</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; <span style=""color:#800000;"">&nbsp; <u>Điều 3</u>: </span>Ng&agrave;y đầu của tiết thanh minh hằng năm l&agrave; ng&agrave;y giỗ Tổ cũng l&agrave; ng&agrave;y hội họp của d&ograve;ng họ, ng&agrave;y tế lễ, rước Ti&ecirc;n tổ ( nếu c&oacute; ) v&igrave; vậy mọi người cả d&acirc;u, rể cố gắng về dự đ&ocirc;ng đủ để thắp nhang thờ c&uacute;ng Tổ ti&ecirc;n, c&ugrave;ng b&agrave;n c&ocirc;ng việc v&agrave; tạo niềm tin gắn kết với nhau.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color:#800000;""> <u>Điều 4</u>: &nbsp;</span>Trưởng d&ograve;ng họ l&agrave; người đ&agrave;n &ocirc;ng thuộc con, ch&aacute;u của con trai trưởng ng&agrave;nh cả, thế hệ trước mất th&igrave; thế hệ kế tiếp l&ecirc;n thay. Trường hợp đặc biệt th&igrave; người ch&uacute; kế tiếp l&ecirc;n thay. Trường hợp đặc biệt nữa th&igrave; d&ograve;ng họ chọn một người l&ecirc;n thay tr&ecirc;n cơ sở kế tiếp về ng&agrave;nh v&agrave; ng&ocirc;i thứ. Chức vị trưởng d&ograve;ng họ được d&ograve;ng họ l&agrave;m lễ k&iacute;nh b&aacute;o tổ ti&ecirc;n v&agrave;o ng&agrave;y giỗ tổ năm đ&oacute;.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp;<span style=""color:#800000;""> &nbsp; <u>Điều 5</u>: </span>&nbsp;Nhiệm vụ, quyền hạn:</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - D&ograve;ng họ: Tu&acirc;n thủ thực hiện theo đ&uacute;ng qui định, ph&aacute;p luật của nh&agrave; nước v&agrave; thuần phong mỹ tục của Việt Nam đồng thời tổ chức thực hiện những nội dung của d&ograve;ng họ đ&atilde; thống nhất tại kỳ họp năm trước.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Trưởng d&ograve;ng họ: L&agrave; người điều h&agrave;nh c&aacute;c c&ocirc;ng việc chung của d&ograve;ng họ, lưu trữ hồ sơ, đại diện d&ograve;ng họ trong tất cả c&aacute;c mối quan hệ với c&aacute;c tổ chức, c&aacute; nh&acirc;n.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Thủ nhang: L&agrave; người được d&ograve;ng họ t&iacute;n nhiệm để tr&ocirc;ng coi bảo quản nh&agrave; thờ, lăng mộ v&agrave; c&oacute; tr&aacute;ch nhiệm hương kh&oacute;i ng&agrave;y m&ugrave;ng một, mười rằm, ng&agrave;y lễ, mở cửa tiếp đ&oacute;n c&aacute;c đo&agrave;n ở c&aacute;c tỉnh, th&agrave;nh, nước ngo&agrave;i hoặc c&aacute; nh&acirc;n về thắp hương, tế lễ đồng thời được hưởng th&ugrave; lao theo qui định của d&ograve;ng họ.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Th&agrave;nh vi&ecirc;n: Tất cả mọi người trong d&ograve;ng họ kh&ocirc;ng ph&acirc;n biệt g&aacute;i, trai đều c&oacute; quyền như nhau nhưng t&ocirc;n trọng ng&ocirc;i thứ. Được quyền thắp hương tế lễ, thể hiện t&acirc;m đức v&agrave; tr&aacute;ch nhiệm, nghĩa vụ đ&oacute;ng g&oacute;p x&acirc;y dựng d&ograve;ng họ ng&agrave;y c&agrave;ng vững mạnh.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color:#800000;""> <u>Điều 6</u>:</span> &nbsp;Nội dung hoạt động:</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - X&acirc;y dựng nhận thức đ&uacute;ng, nề nếp hoạt động, củng cố, ph&aacute;t huy t&igrave;nh đo&agrave;n kết, th&acirc;n tộc, t&ocirc;n trọng lẫn nhau một c&aacute;ch bền vững.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - T&iacute;ch cực t&igrave;m kiếm th&ocirc;ng tin v&agrave; mộ của c&aacute;c cụ chưa t&igrave;m được từ đời thứ nhất đến đời thứ năm về qui tập tại lăng mộ d&ograve;ng họ.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Những gia đ&igrave;nh c&oacute; nguyện vọng đưa h&agrave;i cốt về khu lăng mộ phải được sự đồng &yacute; của Trưởng tộc v&agrave; hội nghị d&ograve;ng họ. Việc sắp xếp theo&nbsp; đời, ng&agrave;nh, ng&ocirc;i thứ đảm bảo khoa học, thẩm mỹ chỉ được thực hiện khi hội tụ đủ c&aacute;c điều kiện cho ph&eacute;p.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- Tr&ugrave;ng tu, t&ocirc;n tạo nh&agrave; thờ, lăng mộ, mở rộng khu&ocirc;n vi&ecirc;n tr&ecirc;n cơ sở nguy&ecirc;n bản&nbsp; đồng thời đảm bảo bền, đẹp thể hiện cổ k&iacute;nh, uy nghi&ecirc;m v&agrave; hiện đại.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - C&oacute; biện ph&aacute;p để mọi người ph&aacute;t huy năng lực tr&iacute; tuệ, phẩm chất cao đẹp đặc biệt l&agrave; thế hệ trẻ. T&ocirc;n vinh những con người t&agrave;i năng đ&oacute;ng g&oacute;p cho x&atilde; hội để l&agrave;m tấm gương s&aacute;ng cho c&aacute;c thế hệ noi theo.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Lập trang web d&ograve;ng họ để cung cấp, cập nhật th&ocirc;ng tin kịp thời, ch&iacute;nh x&aacute;c v&agrave; ti&ecirc;n tiến.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color:#800000;""> <u>Điều 7</u>: &nbsp;</span>Kinh ph&iacute; hoạt động:</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Nguồn thu: bao gồm nguồn g&oacute;p giỗ, đ&oacute;ng g&oacute;p theo suất đinh do d&ograve;ng họ quyết định theo từng thời kỳ. Nguồn tiền hoặc vật chất tiến c&uacute;ng, c&ocirc;ng đức v&agrave; c&aacute;c nguồn kh&aacute;c ( nếu đ&uacute;ng t&ocirc;n chỉ, mục đ&iacute;ch của d&ograve;ng&nbsp; họ ).</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- Mục chi: Chi ng&agrave;y giỗ tổ, chi x&acirc;y dựng, tu sửa, chi ph&iacute; lễ, chi khuyến học, khuyến t&agrave;i, hiếu hỷ, chi c&aacute;c hoạt động cho d&ograve;ng họ&hellip;</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; - Ban kinh ph&iacute; bao gồm: Chủ t&agrave;i khoản l&agrave; Trưởng d&ograve;ng họ, một thủ quỹ, sổ s&aacute;ch r&otilde; r&agrave;ng, lưu trữ. Việc thu chi theo nghi quyết cuộc họp từng&nbsp; năm, phải quyết to&aacute;n v&agrave; th&ocirc;ng b&aacute;o c&ocirc;ng khai tại cuộc họp ng&agrave;y giỗ tổ.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; <span style=""color:#800000;"">&nbsp;<u>Điều 8</u>: &nbsp;</span>D&ograve;ng họ c&oacute; một cuốn sổ v&agrave;ng ghi c&ocirc;ng đức của những người tiến c&uacute;ng bằng tiền, vật chất, người c&oacute; c&ocirc;ng với d&ograve;ng họ v&agrave; được lập bảng đặt nơi trang trọng trong nh&agrave; thờ.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""color:#800000;""> <u>Điều 9</u>:</span> &nbsp;Bản gia phả năm 2013 l&agrave; bản gốc. Khi c&oacute; sự ph&aacute;t sinh mới về: người, c&ocirc;ng trạng, địa chỉ, hiếu, hỷ&hellip;th&igrave; c&aacute;c gia đ&igrave;nh phải c&oacute; tr&aacute;ch nhiệm cung cấp th&ocirc;ng tin cho &ocirc;ng Trưởng họ như đ&atilde; n&ecirc;u trong gia phả v&agrave; ngay tr&ecirc;n Website để kịp thời bổ xung, th&ocirc;ng b&aacute;o cho mọi người c&ugrave;ng biết, thực hiện.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp;<span style=""color:#800000;""> &nbsp; <u>Điều 10</u>:</span> &nbsp;Thế hệ h&ocirc;m nay v&agrave; thế hệ mai sau h&atilde;y g&igrave;n giữ truyền thống qu&iacute; b&aacute;u của d&ograve;ng tộc, thực hiện nghi&ecirc;m t&uacute;c bản qui định n&agrave;y, động vi&ecirc;n, khuyến kh&iacute;ch nhau c&ugrave;ng ph&aacute;t triển v&agrave; ph&aacute;t huy theo n&eacute;t ti&ecirc;n tiến, đậm đ&agrave; bản sắc phong tục Việt Nam.</span></p>","","","","",,"","",,"",,,"","","","",""
,"00:00.0","25:08.7","6","1","0",,"04:53.6","NULL",,"0",,,"qui-inh-cua-dong-ho","","","",""
,"Giọt sương mai","giot-suong-mai","","Mặt trời lấp ló phía đồi đông","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<p style=""text-align: center;"">","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;""><u>GIỌT ĐỌNG SƯƠNG MAI</u></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Mặt trời lấp l&oacute; ph&iacute;a đồi đ&ocirc;ng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Giọt đọng sương mai lấp l&aacute;nh hồng</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">Đ&iacute;nh l&ecirc;n t&agrave; &aacute;o, vương tr&ecirc;n t&oacute;c</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">D&aacute;t tr&ecirc;n bờ v&aacute;y, em g&aacute;i M&ocirc;ng.</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Th&aacute;ng 3/2011</span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<span style=""font-size:16px;""><span style=""color:#800000;""><strong>L&Yacute; TH&Ocirc;NG</strong></span></span></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;</p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Lừa em nộp mạng thay m&igrave;nh</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Thạch Sanh dũng mạnh - Trăn Tinh rơi đầu</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>L&yacute; Th&ocirc;ng quỷ kế mưu s&acirc;u</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Cướp c&ocirc;ng m&agrave; được tước hầu vua ban</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Tanh l&ograve;ng t&acirc;m địa t&agrave; gian</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Biến c&ocirc;ng th&agrave;nh tội mưu toan hại người</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Dương dương tự đắc một thời</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Lưới trời kh&oacute; lọt, luật trời kh&ocirc;ng tha</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Bọ hung trong &ldquo;đống&rdquo; bay ra</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"<em>Sặc m&ugrave;i h&ocirc;i mối, hẳn l&agrave; L&yacute; Th&ocirc;ng.</em></p>","","","","",,"","",,"",,,"","","","",""
,"","","","","",,"","",,"",,,"","","","",""
,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; <em>Th&aacute;ng 8 - 2013</em></p>","","","","",,"","",,"",,,"","","","",""
